basDt,crno,isinCd,stckIssuCmpyNm,isinCdNm,scrsItmsKcd,scrsItmsKcdNm,stckParPrc,trsnmDptyDcd,trsnmDptyDcdNm,stckStacMd,dvdnBasDt,cashDvdnPayDt,stckHndvDt,stckDvdnRcd,stckDvdnRcdNm,stckGenrDvdnAmt,stckGrdnDvdnAmt,stckGenrCashDvdnRt,stckGenrDvdnRt,cashGrdnDvdnRt,stckGrdnDvdnRt
20250314,1101110012809,KR7000010009,신한은행,신한은행,0101,보통주,5000,90,자체,12,20111231,,,02,현금배당,246,0,4.92,0,0,0
20250314,1101110012809,KR7000010009,신한은행,신한은행,0101,보통주,5000,90,자체,12,20131231,,,02,현금배당,227.04,0,4.5408,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,19900331,19900625,,02,현금배당,0,0,12,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,19910331,19910625,,03,동시배당,0,0,2,5.44225838,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,19920331,19920629,19920629,03,동시배당,0,0,2,5.05050505,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,19930331,19930628,19930628,03,동시배당,0,0,2,5.22922636,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,19940331,19940627,19940627,03,동시배당,0,0,2,4.365079,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,19950331,19950626,,02,현금배당,0,0,10,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,19960331,19960628,19960628,03,동시배당,0,0,2,4.08394,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,19970331,19970627,19970627,03,동시배당,0,0,3,5.12820512,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,19980331,19980716,19980716,03,동시배당,0,0,1,3,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,19990331,19990628,19990628,03,동시배당,0,0,1,3.0109578,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20000331,20000626,20000626,03,동시배당,0,0,1,3,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20010331,20010625,20010625,03,동시배당,0,0,2,3,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20020331,20020621,,02,현금배당,0,0,8,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20030331,20030627,,02,현금배당,500,0,10,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20040331,20040625,,02,현금배당,500,0,10,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20050331,20050624,,02,현금배당,500,0,10,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20060331,20060623,,02,현금배당,500,0,10,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20070331,20070622,,02,현금배당,600,0,12,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20080331,20080630,,02,현금배당,700,0,14,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20090331,20090626,,02,현금배당,750,0,15,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20091231,20100416,,02,현금배당,100,0,10,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20101231,20110415,,02,현금배당,100,0,10,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20111231,20120413,,02,현금배당,100,0,10,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20121231,20130419,,02,현금배당,80,0,8,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20131231,20140418,,02,현금배당,70,0,7,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20141231,20150424,,02,현금배당,80,0,8,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20151231,20160422,,02,현금배당,80,0,8,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20161231,20170414,,02,현금배당,110,0,11,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20171231,20180419,,02,현금배당,150,0,15,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20181231,20190415,,02,현금배당,120,0,12,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20191231,20200410,,02,현금배당,120,0,12,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20201231,20210416,,02,현금배당,180,0,18,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20211231,20220422,,02,현금배당,180,0,18,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20221231,20230420,,02,현금배당,180,0,18,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20231231,20240425,,02,현금배당,180,0,18,0,0,0
20250314,1101110043870,KR7000020008,동화약품,동화약품,0101,보통주,1000,01,한국예탁결제원,12,20241231,,,02,현금배당,180,0,18,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19881230,19890104,,02,현금배당,0,0,6,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19881231,19890104,,02,현금배당,0,0,4,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19891230,19900223,,02,현금배당,0,0,7,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19891231,19900222,,02,현금배당,0,0,4,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19901230,19910222,,02,현금배당,0,0,7,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19901231,19910221,,02,현금배당,0,0,5,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19911230,19920226,,02,현금배당,0,0,7,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19911231,19920226,,02,현금배당,0,0,5,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19921230,19930223,,02,현금배당,0,0,7,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19921231,19930222,,02,현금배당,0,0,2,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19931230,19940223,,02,현금배당,0,0,7,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19931231,,,04,무배당,0,0,0,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19941230,19950224,,02,현금배당,0,0,6,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19941231,19950223,,02,현금배당,0,0,2,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19951230,19960224,,02,현금배당,200,0,0,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19951231,19960223,,02,현금배당,150,0,0,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19961230,19970227,,02,현금배당,0,0,3,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19961231,19970228,,02,현금배당,0,0,3,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19971230,,,04,무배당,0,0,0,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19971231,,,04,무배당,0,0,0,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19981231,,,04,무배당,0,0,0,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,19991231,,,04,무배당,0,0,0,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20001231,,,04,무배당,0,0,0,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20011231,,,02,현금배당,0,0,2,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20021231,,,02,현금배당,250,0,5,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20031231,,,02,현금배당,420,0,8.4,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20041231,,,04,무배당,0,0,0,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20071231,,,02,현금배당,315,0,6.3,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20091231,20100413,,02,현금배당,330,0,6.6,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20101231,20110413,,02,현금배당,476,0,9.52,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20111231,20120418,,02,현금배당,608,0,12.16,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20121231,20130416,,02,현금배당,0,0,0,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20131231,,,02,현금배당,275,0,5.5,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20141231,20150415,,02,현금배당,500,0,10,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20150630,20150813,,02,현금배당,250,0,5,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20151231,20160415,,02,현금배당,250,0,5,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20161231,20170414,,02,현금배당,400,0,8,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20170630,20170811,,02,현금배당,100,0,2,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20171231,20180411,,02,현금배당,500,0,10,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20181231,20190417,,02,현금배당,650,0,13,0,0,0
20250314,1101110023393,KR7000030007,우리은행,우리은행,0101,보통주,5000,01,한국예탁결제원,12,20190612,20190619,,02,현금배당,1000,0,20,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19871231,19880104,,02,현금배당,0,0,12,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19891231,19900402,,02,현금배당,0,0,8,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19901231,19910401,,02,현금배당,0,0,5,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19911231,19920401,,02,현금배당,0,0,5,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19921231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19931231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19941231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19951231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19961231,19970411,19970411,03,동시배당,0,0,3,2,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19971231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19981231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,19991231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20001231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20011231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20021231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20031231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20041231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20051231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20061231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20071231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20081231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20091231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20141231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20151231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19951228,19960422,,02,현금배당,0,0,3,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19951229,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19951230,19960417,,02,현금배당,0,0,10,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19951231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19961227,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19961228,19970321,,02,현금배당,0,0,3,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19961230,19970327,,02,현금배당,0,0,15,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19961231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19971227,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19971228,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19971231,19980411,,02,현금배당,0,0,5,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19981231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,19991231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20001231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20011231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20021231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20031231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20041231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20051231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20061231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20071231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20081231,20090424,,02,현금배당,1000,0,20,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20090930,20091116,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20091231,20100423,,02,현금배당,2000,0,40,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20100630,20100812,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20101231,20110422,,02,현금배당,2000,0,40,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20110930,20111116,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20111231,20120427,,02,현금배당,2500,0,50,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20120630,20120814,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20121231,20130411,,02,현금배당,3000,0,60,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20130630,20130814,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20131231,20140425,,02,현금배당,3000,0,60,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20140630,20140814,,02,현금배당,500,0,10,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20141231,20150424,,02,현금배당,3500,0,70,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20151231,20160422,,02,현금배당,4550,0,91,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20161231,20170428,,02,현금배당,5100,0,102,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20171231,20180430,,02,현금배당,5100,0,102,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20180331,20180516,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20180630,20180814,,02,현금배당,1300,0,26,0,0,0
20250314,1101110013774,KR7000150003,두산,두산,0101,보통주,5000,03,하나은행,12,20180930,20181126,,02,현금배당,1300,0,26,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20161231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20171231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20181231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20191231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20201231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20211231,,,04,무배당,0,0,0,0,0,0
20250314,1601110007032,KR7000040006,케이알모터스,케이알모터스,0101,보통주,500,01,한국예탁결제원,12,20221231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19871231,19880104,,02,현금배당,0,0,25,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19891231,19900223,,02,현금배당,0,0,17,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19901231,19910225,,02,현금배당,0,0,16,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19911231,19920225,,02,현금배당,0,0,18,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19921231,19930223,,02,현금배당,700,0,0,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19931231,19940224,,02,현금배당,0,0,13,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19941231,19950224,,02,현금배당,0,0,20,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19951231,19960223,,02,현금배당,0,0,14,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19961231,19970324,19970324,03,동시배당,0,0,2,1.5,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19971231,19980323,19980323,03,동시배당,0,0,2,2,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19981231,19990316,,02,현금배당,0,0,18,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,19991231,20000310,,02,현금배당,0,0,25,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20001231,20010320,,02,현금배당,0,0,15,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20011231,20020401,,02,현금배당,0,0,5,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20021231,20030317,,02,현금배당,0,0,10,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20031231,20040401,,02,현금배당,250,0,5,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20051231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20061231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20071231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20081231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20091231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20101231,20110321,,02,현금배당,750,0,15,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20121231,,,04,무배당,0,0,0,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20131231,20140403,,02,현금배당,250,0,5,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20141231,20150410,,02,현금배당,500,0,10,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20151231,20160411,,02,현금배당,1250,0,25,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20161231,20170421,,02,현금배당,180,0,36,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20171231,20180420,,02,현금배당,180,0,36,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20181231,20190419,,02,현금배당,125,0,25,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20191231,20200406,,02,현금배당,125,0,25,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20201231,20210409,,02,현금배당,125,0,25,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20211231,20220408,,02,현금배당,125,0,25,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20221231,20230414,,02,현금배당,125,0,25,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20231231,20240411,,02,현금배당,125,0,25,0,0,0
20250314,1101110013287,KR7000050005,경방,경방,0101,보통주,500,03,하나은행,12,20241231,,,02,현금배당,150,0,30,0,0,0
